DNR_ID,site,date,sizeRange,percent
62-0055,5401,1989-04-13T00:00:00Z,134_166,0
62-0055,5401,1989-03-09T00:00:00Z,134_166,0
62-0055,5401,1989-02-13T00:00:00Z,134_166,0
62-0055,5401,1989-01-11T00:00:00Z,134_166,7
62-0055,5401,1988-11-01T00:00:00Z,134_166,NA
62-0055,5401,1988-10-13T00:00:00Z,134_166,NA
62-0055,5401,1988-09-22T00:00:00Z,134_166,0
62-0054,5401,1988-09-09T00:00:00Z,134_166,0
62-0055,5401,1988-09-08T00:00:00Z,134_166,0
62-0055,5401,1988-08-25T00:00:00Z,134_166,0
62-0055,5401,1988-08-09T00:00:00Z,134_166,0
62-0054,5401,1988-08-02T00:00:00Z,134_166,0
62-0055,5401,1988-07-25T00:00:00Z,134_166,0
62-0055,5401,1988-07-14T00:00:00Z,134_166,1
62-0054,5401,1988-06-30T00:00:00Z,134_166,8
62-0055,5401,1988-06-27T00:00:00Z,134_166,18
62-0055,5401,1988-06-17T00:00:00Z,134_166,16
62-0055,5401,1988-06-01T00:00:00Z,134_166,12
62-0054,5401,1988-05-18T00:00:00Z,134_166,9
62-0055,5401,1988-05-17T00:00:00Z,134_166,4
62-0055,5401,1988-05-05T00:00:00Z,134_166,6
62-0054,5401,1988-05-03T00:00:00Z,134_166,0
62-0055,5401,1988-04-20T00:00:00Z,134_166,3
62-0055,5401,1988-04-05T00:00:00Z,134_166,0
62-0055,5401,1988-03-04T00:00:00Z,134_166,2
62-0055,5401,1988-02-17T00:00:00Z,134_166,1
62-0055,5404,1988-02-17T00:00:00Z,134_166,0
62-0055,5401,1988-02-03T00:00:00Z,134_166,0
62-0055,5401,1988-01-20T00:00:00Z,134_166,0
62-0055,5401,1987-12-28T00:00:00Z,134_166,0
62-0055,5401,1987-11-19T00:00:00Z,134_166,3
62-0055,5404,1987-11-19T00:00:00Z,134_166,0
62-0055,5401,1987-11-03T00:00:00Z,134_166,0
62-0055,5404,1987-11-03T00:00:00Z,134_166,1
62-0055,5401,1987-10-21T00:00:00Z,134_166,0
62-0055,5401,1987-10-07T00:00:00Z,134_166,0
62-0055,5401,1987-09-22T00:00:00Z,134_166,0
62-0055,5401,1987-09-08T00:00:00Z,134_166,NA
62-0055,5401,1987-08-26T00:00:00Z,134_166,25
62-0055,5401,1987-08-11T00:00:00Z,134_166,6
62-0055,5401,1987-07-28T00:00:00Z,134_166,20
62-0055,5404,1987-07-28T00:00:00Z,134_166,0
62-0055,5401,1987-07-14T00:00:00Z,134_166,21
62-0055,5401,1987-06-30T00:00:00Z,134_166,19
62-0055,5404,1987-06-30T00:00:00Z,134_166,25
62-0055,5401,1987-06-15T00:00:00Z,134_166,21
62-0055,5404,1987-06-15T00:00:00Z,134_166,17
62-0055,5401,1987-06-02T00:00:00Z,134_166,13
62-0055,5404,1987-06-02T00:00:00Z,134_166,4
62-0055,5401,1987-05-20T00:00:00Z,134_166,15
62-0055,5404,1987-05-20T00:00:00Z,134_166,24
62-0055,5401,1987-05-05T00:00:00Z,134_166,17
62-0055,5404,1987-05-05T00:00:00Z,134_166,16
62-0055,5401,1987-04-20T00:00:00Z,134_166,14
62-0055,5404,1987-04-20T00:00:00Z,134_166,10
62-0055,5401,1987-04-07T00:00:00Z,134_166,6
62-0055,5401,1987-03-24T00:00:00Z,134_166,8
62-0055,5404,1987-03-24T00:00:00Z,134_166,16
62-0055,5401,1987-03-11T00:00:00Z,134_166,12
62-0055,5401,1987-02-26T00:00:00Z,134_166,2
62-0055,5401,1987-02-10T00:00:00Z,134_166,9
62-0055,5401,1987-01-26T00:00:00Z,134_166,3
62-0055,5404,1987-01-26T00:00:00Z,134_166,10
62-0055,5401,1987-01-06T00:00:00Z,134_166,5
62-0055,5401,1986-12-17T00:00:00Z,134_166,24
62-0055,5404,1986-12-05T00:00:00Z,134_166,31
62-0055,5401,1986-11-05T00:00:00Z,134_166,6
62-0055,5401,1986-10-29T00:00:00Z,134_166,27
62-0055,5404,1986-10-29T00:00:00Z,134_166,8
62-0055,5401,1986-10-22T00:00:00Z,134_166,34
62-0055,5404,1986-10-22T00:00:00Z,134_166,15
62-0055,5401,1986-10-15T00:00:00Z,134_166,16
62-0055,5401,1986-10-06T00:00:00Z,134_166,24
62-0055,5401,1986-10-01T00:00:00Z,134_166,18
62-0055,5401,1986-09-24T00:00:00Z,134_166,40
62-0055,5401,1986-09-17T00:00:00Z,134_166,16
62-0055,5401,1986-09-11T00:00:00Z,134_166,3
62-0055,5401,1986-09-09T00:00:00Z,134_166,0
62-0055,5404,1986-09-09T00:00:00Z,134_166,0
62-0055,5401,1986-08-27T00:00:00Z,134_166,7
62-0055,5401,1986-08-25T00:00:00Z,134_166,18
62-0055,5404,1986-08-25T00:00:00Z,134_166,6
62-0055,5401,1986-08-14T00:00:00Z,134_166,0
62-0055,5401,1986-08-08T00:00:00Z,134_166,16
62-0055,5401,1986-07-28T00:00:00Z,134_166,13
62-0055,5401,1986-07-25T00:00:00Z,134_166,13
62-0055,5401,1986-07-15T00:00:00Z,134_166,7
62-0055,5401,1986-07-02T00:00:00Z,134_166,2
62-0055,5401,1986-06-19T00:00:00Z,134_166,4
62-0055,5401,1986-06-03T00:00:00Z,134_166,11
62-0055,5401,1986-05-21T00:00:00Z,134_166,2
62-0055,5401,1986-05-07T00:00:00Z,134_166,NA
62-0055,5401,1986-04-26T00:00:00Z,134_166,NA
62-0055,5401,1986-04-10T00:00:00Z,134_166,0
62-0055,5404,1986-02-10T00:00:00Z,134_166,0
62-0055,5404,1986-01-06T00:00:00Z,134_166,36
62-0055,5401,1985-09-05T00:00:00Z,134_166,0
62-0055,5401,1985-08-15T00:00:00Z,134_166,0
62-0055,5401,1985-08-01T00:00:00Z,134_166,0
62-0055,5401,1985-07-19T00:00:00Z,134_166,0
62-0055,5401,1985-07-02T00:00:00Z,134_166,0
62-0055,5401,1985-06-21T00:00:00Z,134_166,0
62-0055,5401,1985-06-06T00:00:00Z,134_166,NA
62-0055,5401,1985-05-23T00:00:00Z,134_166,NA
62-0055,5401,1985-05-02T00:00:00Z,134_166,NA
62-0055,5401,1985-04-03T00:00:00Z,134_166,0
62-0055,5401,1984-11-07T00:00:00Z,134_166,0
62-0055,5401,1984-10-18T00:00:00Z,134_166,0
62-0055,5401,1984-09-20T00:00:00Z,134_166,0
62-0055,5401,1984-08-30T00:00:00Z,134_166,0
62-0055,5401,1984-07-17T00:00:00Z,134_166,NA
62-0055,5401,1984-06-29T00:00:00Z,134_166,0
62-0055,5401,1984-06-14T00:00:00Z,134_166,NA
62-0055,5401,1984-05-31T00:00:00Z,134_166,NA
62-0055,5401,1984-05-15T00:00:00Z,134_166,NA
62-0055,5404,1984-05-15T00:00:00Z,134_166,0
62-0055,5401,1984-04-24T00:00:00Z,134_166,NA
62-0055,5404,1984-04-24T00:00:00Z,134_166,NA
02-0003,204,2016-05-13T00:00:00Z,134_166,0
02-0003,204,2016-06-03T00:00:00Z,134_166,0
02-0003,204,2016-06-17T00:00:00Z,134_166,0
02-0003,204,2016-07-11T00:00:00Z,134_166,0
02-0003,204,2016-07-29T00:00:00Z,134_166,0
02-0003,204,2016-08-12T00:00:00Z,134_166,0
02-0003,204,2016-09-08T00:00:00Z,134_166,0
02-0003,204,2016-09-21T00:00:00Z,134_166,0
62-0002,207,2016-05-13T00:00:00Z,134_166,0
62-0002,207,2016-06-03T00:00:00Z,134_166,14.285714285714285
62-0002,207,2016-06-17T00:00:00Z,134_166,28.57142857142857
62-0002,207,2016-07-11T00:00:00Z,134_166,8.333333333333332
62-0002,207,2016-07-29T00:00:00Z,134_166,0
62-0002,207,2016-08-12T00:00:00Z,134_166,0
62-0002,207,2016-09-08T00:00:00Z,134_166,0
62-0002,207,2016-09-21T00:00:00Z,134_166,0
62-0047,201,2016-04-01T00:00:00Z,134_166,0
62-0047,201,2016-05-17T00:00:00Z,134_166,0
62-0047,201,2016-06-06T00:00:00Z,134_166,0
62-0047,201,2016-06-21T00:00:00Z,134_166,0
62-0047,201,2016-07-07T00:00:00Z,134_166,0
62-0047,201,2016-08-01T00:00:00Z,134_166,0
62-0047,201,2016-08-17T00:00:00Z,134_166,0
62-0047,201,2016-09-01T00:00:00Z,134_166,0
62-0047,201,2016-09-23T00:00:00Z,134_166,0
62-0047,201,2016-10-24T00:00:00Z,134_166,0
62-0054,101,2016-04-06T00:00:00Z,134_166,0
62-0054,101,2016-05-05T00:00:00Z,134_166,14.516129032258066
62-0054,101,2016-05-23T00:00:00Z,134_166,35
62-0054,101,2016-06-13T00:00:00Z,134_166,0
62-0054,101,2016-06-30T00:00:00Z,134_166,33.33333333333333
62-0054,101,2016-07-21T00:00:00Z,134_166,21.53846153846154
62-0054,101,2016-08-05T00:00:00Z,134_166,0
62-0054,101,2016-08-24T00:00:00Z,134_166,0
62-0054,101,2016-09-14T00:00:00Z,134_166,0
62-0054,101,2016-10-21T00:00:00Z,134_166,12.903225806451612
62-0055,201,2016-04-06T00:00:00Z,134_166,0
62-0055,201,2016-05-04T00:00:00Z,134_166,0
62-0055,201,2016-05-20T00:00:00Z,134_166,0
62-0055,201,2016-06-10T00:00:00Z,134_166,0
62-0055,201,2016-06-29T00:00:00Z,134_166,0
62-0055,201,2016-07-19T00:00:00Z,134_166,0
62-0055,201,2016-08-04T00:00:00Z,134_166,0
62-0055,201,2016-08-23T00:00:00Z,134_166,0
62-0055,201,2016-09-13T00:00:00Z,134_166,0
62-0055,201,2016-10-16T00:00:00Z,134_166,0
62-0057,401,2016-05-03T00:00:00Z,134_166,4.545454545454546
62-0057,401,2016-05-19T00:00:00Z,134_166,10.714285714285714
62-0057,401,2016-06-09T00:00:00Z,134_166,26.31578947368421
62-0057,401,2016-06-28T00:00:00Z,134_166,10
62-0057,401,2016-07-14T00:00:00Z,134_166,0
62-0057,401,2016-08-03T00:00:00Z,134_166,0
62-0057,401,2016-08-22T00:00:00Z,134_166,8.695652173913043
62-0057,401,2016-09-09T00:00:00Z,134_166,0
62-0061,208,2016-05-06T00:00:00Z,134_166,29.166666666666668
62-0061,208,2016-05-27T00:00:00Z,134_166,11.76470588235294
62-0061,208,2016-06-14T00:00:00Z,134_166,7.792207792207792
62-0061,208,2016-07-05T00:00:00Z,134_166,0
62-0061,208,2016-07-25T00:00:00Z,134_166,0
62-0061,208,2016-08-08T00:00:00Z,134_166,16
62-0061,208,2016-08-25T00:00:00Z,134_166,10.204081632653061
62-0061,208,2016-09-15T00:00:00Z,134_166,21.428571428571427
62-0067,202,2016-05-02T00:00:00Z,134_166,2.0408163265306123
62-0067,202,2016-05-18T00:00:00Z,134_166,9.30232558139535
62-0067,202,2016-06-08T00:00:00Z,134_166,16.666666666666664
62-0067,202,2016-06-27T00:00:00Z,134_166,1.3157894736842104
62-0067,202,2016-07-13T00:00:00Z,134_166,0
62-0067,202,2016-08-02T00:00:00Z,134_166,0
62-0067,202,2016-08-19T00:00:00Z,134_166,0
62-0067,202,2016-09-12T00:00:00Z,134_166,6.451612903225806
62-0071,201,2015-08-18T00:00:00Z,134_166,0
62-0071,201,2016-05-17T00:00:00Z,134_166,0
62-0071,201,2016-06-07T00:00:00Z,134_166,0
62-0071,201,2016-06-22T00:00:00Z,134_166,0
62-0071,201,2016-07-07T00:00:00Z,134_166,0
62-0071,201,2016-07-28T00:00:00Z,134_166,0
62-0071,201,2016-09-02T00:00:00Z,134_166,0
62-0071,201,2016-09-23T00:00:00Z,134_166,0
62-0075-02,202,2016-05-10T00:00:00Z,134_166,0
62-0075-02,202,2016-05-27T00:00:00Z,134_166,2.7777777777777777
62-0075-02,202,2016-06-14T00:00:00Z,134_166,0
62-0075-02,202,2016-07-05T00:00:00Z,134_166,0
62-0075-02,202,2016-07-25T00:00:00Z,134_166,0
62-0075-02,202,2016-08-08T00:00:00Z,134_166,0
62-0075-02,202,2016-08-25T00:00:00Z,134_166,0
62-0075-02,202,2016-09-15T00:00:00Z,134_166,0
62-0078,204,2016-05-03T00:00:00Z,134_166,5.681818181818182
62-0078,204,2016-05-19T00:00:00Z,134_166,35.55555555555556
62-0078,204,2016-06-09T00:00:00Z,134_166,8.823529411764707
62-0078,204,2016-06-28T00:00:00Z,134_166,3.508771929824561
62-0078,204,2016-07-14T00:00:00Z,134_166,0
62-0078,204,2016-08-03T00:00:00Z,134_166,11.76470588235294
62-0078,204,2016-08-22T00:00:00Z,134_166,15
62-0078,204,2016-09-09T00:00:00Z,134_166,7.6923076923076925
62-0083,204,2016-05-02T00:00:00Z,134_166,15.625
62-0083,204,2016-05-18T00:00:00Z,134_166,16.363636363636363
62-0083,204,2016-06-08T00:00:00Z,134_166,0
62-0083,204,2016-06-27T00:00:00Z,134_166,5.555555555555555
62-0083,204,2016-07-13T00:00:00Z,134_166,0
62-0083,204,2016-08-02T00:00:00Z,134_166,0
62-0083,204,2016-08-19T00:00:00Z,134_166,0
62-0083,204,2016-09-12T00:00:00Z,134_166,0
62-0225,201,2016-04-01T00:00:00Z,134_166,0
62-0225,201,2016-05-17T00:00:00Z,134_166,0
62-0225,201,2016-06-06T00:00:00Z,134_166,0
62-0225,201,2016-06-21T00:00:00Z,134_166,0
62-0225,201,2016-07-07T00:00:00Z,134_166,0
62-0225,201,2016-08-01T00:00:00Z,134_166,0
62-0225,201,2016-08-17T00:00:00Z,134_166,0
62-0225,201,2016-09-01T00:00:00Z,134_166,0
62-0225,201,2016-09-23T00:00:00Z,134_166,0
62-0225,201,2016-10-24T00:00:00Z,134_166,0
62-0231,201,2016-04-06T00:00:00Z,134_166,0
62-0231,201,2016-05-04T00:00:00Z,134_166,0
62-0231,201,2016-05-20T00:00:00Z,134_166,0
62-0231,201,2016-06-10T00:00:00Z,134_166,6.097560975609756
62-0231,201,2016-06-29T00:00:00Z,134_166,1.5151515151515151
62-0231,201,2016-07-19T00:00:00Z,134_166,3.278688524590164
62-0231,201,2016-08-04T00:00:00Z,134_166,0
62-0231,201,2016-08-23T00:00:00Z,134_166,0
62-0231,201,2016-09-13T00:00:00Z,134_166,0
62-0231,201,2016-10-21T00:00:00Z,134_166,0
82-0167,234,2016-04-11T00:00:00Z,134_166,9.090909090909092
82-0167,234,2016-04-28T00:00:00Z,134_166,0
82-0167,234,2016-05-16T00:00:00Z,134_166,1.2658227848101267
82-0167,234,2016-06-02T00:00:00Z,134_166,9.090909090909092
82-0167,234,2016-06-20T00:00:00Z,134_166,0
82-0167,234,2016-07-12T00:00:00Z,134_166,27.77777777777778
82-0167,234,2016-07-27T00:00:00Z,134_166,12
82-0167,234,2016-08-16T00:00:00Z,134_166,0
82-0167,234,2016-09-07T00:00:00Z,134_166,8
82-0167,234,2016-09-26T00:00:00Z,134_166,0
82-0167,234,2016-10-20T00:00:00Z,134_166,30.76923076923077
62-0055,201,2019-10-24T00:00:00Z,167_199,0
62-0054,101,2019-10-08T00:00:00Z,167_199,0
62-0055,201,2019-10-08T00:00:00Z,167_199,0
62-0231,201,2019-10-08T00:00:00Z,167_199,0
62-0047,201,2019-10-07T00:00:00Z,167_199,0
62-0225,201,2019-10-07T00:00:00Z,167_199,0
82-0167,234,2019-09-27T00:00:00Z,167_199,0
02-0003,204,2019-09-26T00:00:00Z,167_199,0
62-0002,207,2019-09-26T00:00:00Z,167_199,0
62-0061,208,2019-09-23T00:00:00Z,167_199,0
62-0075,202,2019-09-23T00:00:00Z,167_199,0
62-0057,401,2019-09-19T00:00:00Z,167_199,0
62-0078,101,2019-09-19T00:00:00Z,167_199,0
62-0083,204,2019-09-18T00:00:00Z,167_199,0
62-0047,201,2019-09-17T00:00:00Z,167_199,0
62-0225,201,2019-09-17T00:00:00Z,167_199,0
82-0167,234,2019-09-16T00:00:00Z,167_199,0
62-0055,201,2019-09-13T00:00:00Z,167_199,0
62-0067,202,2019-09-13T00:00:00Z,167_199,0
62-0054,101,2019-09-12T00:00:00Z,167_199,0
62-0231,201,2019-09-12T00:00:00Z,167_199,0
02-0003,204,2019-09-11T00:00:00Z,167_199,0
62-0002,207,2019-09-11T00:00:00Z,167_199,0
62-0061,208,2019-09-06T00:00:00Z,167_199,0
62-0075,202,2019-09-06T00:00:00Z,167_199,0
62-0067,202,2019-09-04T00:00:00Z,167_199,0
62-0083,204,2019-09-04T00:00:00Z,167_199,0
62-0047,201,2019-09-03T00:00:00Z,167_199,0
62-0225,201,2019-09-03T00:00:00Z,167_199,0
62-0054,101,2019-08-30T00:00:00Z,167_199,4.545454545454546
62-0057,401,2019-08-30T00:00:00Z,167_199,0
62-0078,101,2019-08-30T00:00:00Z,167_199,0
62-0055,201,2019-08-27T00:00:00Z,167_199,0
62-0231,201,2019-08-27T00:00:00Z,167_199,0
82-0167,234,2019-08-23T00:00:00Z,167_199,0
02-0003,204,2019-08-22T00:00:00Z,167_199,0
62-0002,207,2019-08-22T00:00:00Z,167_199,0
62-0061,208,2019-08-19T00:00:00Z,167_199,0
62-0075,202,2019-08-19T00:00:00Z,167_199,0
62-0047,201,2019-08-06T00:00:00Z,167_199,0
62-0225,201,2019-08-06T00:00:00Z,167_199,0
62-0083,204,2019-08-05T00:00:00Z,167_199,0
62-0057,401,2019-08-02T00:00:00Z,167_199,0
62-0067,202,2019-08-02T00:00:00Z,167_199,0
62-0078,101,2019-08-02T00:00:00Z,167_199,0
62-0054,101,2019-08-01T00:00:00Z,167_199,0
62-0231,201,2019-08-01T00:00:00Z,167_199,0
62-0055,201,2019-07-30T00:00:00Z,167_199,0
02-0003,204,2019-07-29T00:00:00Z,167_199,0
62-0002,207,2019-07-29T00:00:00Z,167_199,0
82-0167,234,2019-07-26T00:00:00Z,167_199,0
62-0061,208,2019-07-23T00:00:00Z,167_199,0
62-0075,202,2019-07-23T00:00:00Z,167_199,0
62-0057,401,2019-07-19T00:00:00Z,167_199,0
62-0078,101,2019-07-19T00:00:00Z,167_199,0
62-0054,101,2019-07-18T00:00:00Z,167_199,0
62-0231,201,2019-07-18T00:00:00Z,167_199,0
62-0047,201,2019-07-17T00:00:00Z,167_199,0
62-0225,201,2019-07-17T00:00:00Z,167_199,0
62-0067,202,2019-07-16T00:00:00Z,167_199,0
62-0083,204,2019-07-16T00:00:00Z,167_199,0
62-0055,201,2019-07-15T00:00:00Z,167_199,0
82-0167,234,2019-07-12T00:00:00Z,167_199,0
02-0003,204,2019-07-11T00:00:00Z,167_199,0
62-0002,207,2019-07-11T00:00:00Z,167_199,0
62-0061,208,2019-07-08T00:00:00Z,167_199,0
62-0075,202,2019-07-08T00:00:00Z,167_199,0
62-0057,401,2019-06-27T00:00:00Z,167_199,0
62-0078,101,2019-06-27T00:00:00Z,167_199,0
62-0067,202,2019-06-26T00:00:00Z,167_199,0
62-0083,204,2019-06-26T00:00:00Z,167_199,0
62-0047,201,2019-06-25T00:00:00Z,167_199,0
62-0225,201,2019-06-25T00:00:00Z,167_199,0
62-0054,101,2019-06-24T00:00:00Z,167_199,0
62-0055,201,2019-06-24T00:00:00Z,167_199,0
62-0231,201,2019-06-24T00:00:00Z,167_199,0
82-0167,234,2019-06-21T00:00:00Z,167_199,0
02-0003,204,2019-06-20T00:00:00Z,167_199,0
62-0002,207,2019-06-20T00:00:00Z,167_199,0
62-0061,208,2019-06-17T00:00:00Z,167_199,0
62-0075,202,2019-06-17T00:00:00Z,167_199,0
62-0057,401,2019-06-13T00:00:00Z,167_199,0
62-0078,101,2019-06-13T00:00:00Z,167_199,0
62-0067,202,2019-06-12T00:00:00Z,167_199,0
62-0083,204,2019-06-12T00:00:00Z,167_199,0
62-0047,201,2019-06-11T00:00:00Z,167_199,0
62-0225,201,2019-06-11T00:00:00Z,167_199,0
62-0054,101,2019-06-10T00:00:00Z,167_199,4.651162790697675
62-0231,201,2019-06-10T00:00:00Z,167_199,0
62-0055,201,2019-06-07T00:00:00Z,167_199,0
82-0167,234,2019-06-06T00:00:00Z,167_199,0
02-0003,204,2019-06-04T00:00:00Z,167_199,0
62-0002,207,2019-06-04T00:00:00Z,167_199,0
62-0061,208,2019-05-29T00:00:00Z,167_199,0
62-0075,202,2019-05-29T00:00:00Z,167_199,0
62-0057,401,2019-05-24T00:00:00Z,167_199,0
62-0078,101,2019-05-24T00:00:00Z,167_199,0
62-0047,201,2019-05-23T00:00:00Z,167_199,0
62-0225,201,2019-05-23T00:00:00Z,167_199,0
62-0067,202,2019-05-22T00:00:00Z,167_199,0
62-0083,204,2019-05-22T00:00:00Z,167_199,0
62-0054,101,2019-05-21T00:00:00Z,167_199,0
62-0231,201,2019-05-21T00:00:00Z,167_199,0
62-0055,201,2019-05-20T00:00:00Z,167_199,0
02-0003,204,2019-05-17T00:00:00Z,167_199,0
62-0002,207,2019-05-17T00:00:00Z,167_199,0
82-0167,234,2019-05-16T00:00:00Z,167_199,0
62-0061,208,2019-05-10T00:00:00Z,167_199,0
62-0075,202,2019-05-10T00:00:00Z,167_199,0
62-0057,401,2019-05-07T00:00:00Z,167_199,0
62-0078,101,2019-05-07T00:00:00Z,167_199,0
62-0067,202,2019-05-06T00:00:00Z,167_199,0
62-0083,204,2019-05-06T00:00:00Z,167_199,0
62-0047,201,2019-05-03T00:00:00Z,167_199,0
62-0225,201,2019-05-03T00:00:00Z,167_199,0
62-0054,101,2019-05-02T00:00:00Z,167_199,0
62-0231,201,2019-05-02T00:00:00Z,167_199,0
62-0055,201,2019-05-01T00:00:00Z,167_199,0
62-0047,201,2019-04-18T00:00:00Z,167_199,0
62-0054,101,2019-04-16T00:00:00Z,167_199,0
62-0231,201,2019-04-16T00:00:00Z,167_199,0
62-0055,201,2019-04-15T00:00:00Z,167_199,0
62-0047,201,2015-10-20T00:00:00Z,167_199,0
62-0225,201,2015-10-20T00:00:00Z,167_199,0
62-0054,101,2015-10-18T00:00:00Z,167_199,27.27272727272727
62-0055,201,2015-10-18T00:00:00Z,167_199,0
62-0231,201,2015-10-18T00:00:00Z,167_199,0
62-0039,201,2015-09-25T00:00:00Z,167_199,0
62-0071,201,2015-09-25T00:00:00Z,167_199,0
02-0003,204,2015-09-24T00:00:00Z,167_199,0
62-0002,207,2015-09-24T00:00:00Z,167_199,0
82-0167,234,2015-09-23T00:00:00Z,167_199,0
62-0047,201,2015-09-22T00:00:00Z,167_199,0
62-0225,201,2015-09-22T00:00:00Z,167_199,0
62-0001,202,2015-09-21T00:00:00Z,167_199,0
62-0016,201,2015-09-21T00:00:00Z,167_199,0
62-0006,202,2015-09-18T00:00:00Z,167_199,0
62-0007,203,2015-09-18T00:00:00Z,167_199,0
62-0010,401,2015-09-18T00:00:00Z,167_199,0
62-0012,201,2015-09-15T00:00:00Z,167_199,0
62-0013,201,2015-09-15T00:00:00Z,167_199,32.78688524590164
62-0061,208,2015-09-14T00:00:00Z,167_199,12.76595744680851
62-0073,201,2015-09-14T00:00:00Z,167_199,0
62-0075,202,2015-09-14T00:00:00Z,167_199,0
62-0054,101,2015-09-11T00:00:00Z,167_199,0
62-0056,212,2015-09-11T00:00:00Z,167_199,0
62-0082,201,2015-09-11T00:00:00Z,167_199,3.508771929824561
62-0048,201,2015-09-10T00:00:00Z,167_199,0
62-0055,201,2015-09-10T00:00:00Z,167_199,0
62-0231,201,2015-09-10T00:00:00Z,167_199,0
62-0057,401,2015-09-09T00:00:00Z,167_199,0
62-0078,204,2015-09-09T00:00:00Z,167_199,0
62-0067,202,2015-09-08T00:00:00Z,167_199,13.23529411764706
62-0083,204,2015-09-08T00:00:00Z,167_199,0
62-0047,201,2015-09-04T00:00:00Z,167_199,0
62-0225,201,2015-09-04T00:00:00Z,167_199,0
62-0039,201,2015-09-03T00:00:00Z,167_199,0
62-0071,201,2015-09-03T00:00:00Z,167_199,0
82-0167,234,2015-09-01T00:00:00Z,167_199,2.127659574468085
02-0003,204,2015-08-31T00:00:00Z,167_199,0
62-0002,207,2015-08-31T00:00:00Z,167_199,20
62-0001,202,2015-08-28T00:00:00Z,167_199,0
62-0011,201,2015-08-28T00:00:00Z,167_199,0
62-0016,201,2015-08-28T00:00:00Z,167_199,0
62-0006,202,2015-08-27T00:00:00Z,167_199,0
62-0007,203,2015-08-27T00:00:00Z,167_199,66.0377358490566
62-0010,401,2015-08-27T00:00:00Z,167_199,0
62-0012,201,2015-08-27T00:00:00Z,167_199,0
62-0013,201,2015-08-27T00:00:00Z,167_199,6.122448979591836
62-0061,208,2015-08-26T00:00:00Z,167_199,0
62-0073,201,2015-08-26T00:00:00Z,167_199,0
62-0075,202,2015-08-26T00:00:00Z,167_199,0
62-0054,101,2015-08-25T00:00:00Z,167_199,15.789473684210526
62-0056,212,2015-08-25T00:00:00Z,167_199,7.4074074074074066
62-0057,401,2015-08-25T00:00:00Z,167_199,0
62-0082,201,2015-08-25T00:00:00Z,167_199,0
62-0048,201,2015-08-24T00:00:00Z,167_199,0
62-0055,201,2015-08-24T00:00:00Z,167_199,0
62-0078,204,2015-08-24T00:00:00Z,167_199,0
62-0231,201,2015-08-24T00:00:00Z,167_199,0
62-0067,202,2015-08-21T00:00:00Z,167_199,6.896551724137931
62-0083,204,2015-08-21T00:00:00Z,167_199,0
62-0039,201,2015-08-20T00:00:00Z,167_199,0
62-0047,201,2015-08-20T00:00:00Z,167_199,0
62-0071,201,2015-08-20T00:00:00Z,167_199,0
62-0225,201,2015-08-20T00:00:00Z,167_199,0
02-0003,204,2015-08-18T00:00:00Z,167_199,0
62-0002,207,2015-08-18T00:00:00Z,167_199,0
82-0167,234,2015-08-17T00:00:00Z,167_199,0
62-0001,202,2015-08-14T00:00:00Z,167_199,0
62-0011,201,2015-08-14T00:00:00Z,167_199,0
62-0016,201,2015-08-14T00:00:00Z,167_199,0
62-0006,202,2015-08-13T00:00:00Z,167_199,0
62-0007,203,2015-08-13T00:00:00Z,167_199,9.615384615384617
62-0010,401,2015-08-13T00:00:00Z,167_199,0
62-0012,201,2015-08-13T00:00:00Z,167_199,0
62-0013,201,2015-08-13T00:00:00Z,167_199,27.083333333333332
62-0061,208,2015-08-12T00:00:00Z,167_199,0
62-0073,201,2015-08-12T00:00:00Z,167_199,0
62-0075,202,2015-08-12T00:00:00Z,167_199,0
62-0054,101,2015-08-11T00:00:00Z,167_199,16.666666666666664
62-0056,212,2015-08-11T00:00:00Z,167_199,0
62-0082,201,2015-08-11T00:00:00Z,167_199,0
62-0231,201,2015-08-11T00:00:00Z,167_199,0
62-0048,201,2015-08-10T00:00:00Z,167_199,0
62-0055,201,2015-08-10T00:00:00Z,167_199,0
62-0057,401,2015-08-10T00:00:00Z,167_199,0
62-0078,204,2015-08-10T00:00:00Z,167_199,0
62-0067,202,2015-08-07T00:00:00Z,167_199,13.636363636363635
62-0083,204,2015-08-07T00:00:00Z,167_199,0
02-0003,204,2015-08-06T00:00:00Z,167_199,0
62-0002,207,2015-08-06T00:00:00Z,167_199,7.6923076923076925
62-0071,201,2015-08-05T00:00:00Z,167_199,0
62-0039,201,2015-08-04T00:00:00Z,167_199,0
62-0047,201,2015-08-04T00:00:00Z,167_199,0
62-0225,201,2015-08-04T00:00:00Z,167_199,0
82-0167,234,2015-08-03T00:00:00Z,167_199,0
62-0001,202,2015-07-31T00:00:00Z,167_199,0
62-0011,201,2015-07-31T00:00:00Z,167_199,0
62-0016,201,2015-07-31T00:00:00Z,167_199,0
62-0061,208,2015-07-31T00:00:00Z,167_199,40
62-0006,202,2015-07-30T00:00:00Z,167_199,0
62-0010,401,2015-07-30T00:00:00Z,167_199,0
62-0012,201,2015-07-30T00:00:00Z,167_199,0
62-0013,201,2015-07-30T00:00:00Z,167_199,18.181818181818183
62-0073,201,2015-07-29T00:00:00Z,167_199,0
62-0075,202,2015-07-29T00:00:00Z,167_199,0
62-0054,101,2015-07-27T00:00:00Z,167_199,26.08695652173913
62-0056,212,2015-07-27T00:00:00Z,167_199,0
62-0082,201,2015-07-27T00:00:00Z,167_199,36.36363636363637
